group,name,epoch/epoch,epoch/loss,acc,_timestamp,epoch/acc,epoch/val_acc,_step,epoch/learning_rate,_wandb,epoch/val_loss,loss,_runtime,trial
gru,gru (trial = 6),99,0.0001447136455681175,0.5882201790809631,1705871186.2049098,1.0,0.5877057909965515,100,0.0010000000474974513,{'runtime': 26},4.294712543487549,4.225893497467041,26.961224794387817,6
gru,gru (trial = 5),99,0.00019952314323745668,0.6044238805770874,1705871168.432669,1.0,0.6008230447769165,100,0.0010000000474974513,{'runtime': 23},3.852638721466065,3.866769313812256,24.363863945007324,5
gru,gru (trial = 4),99,0.0001802598417270929,0.6118826866149902,1705871154.211306,1.0,0.6005658507347107,100,0.0010000000474974513,{'runtime': 19},4.088217735290527,3.8018136024475098,19.98481321334839,4
gru,gru (trial = 3),99,0.00019227905431762335,0.5802469253540039,1705871111.1735196,1.0,0.5905349850654602,100,0.0010000000474974513,{'runtime': 28},3.925778150558472,4.105340480804443,29.13275456428528,3
gru,gru (trial = 2),99,0.00018761426326818764,0.5802469253540039,1705871108.6890223,1.0,0.5915637612342834,100,0.0010000000474974513,{'runtime': 26},3.984031915664673,4.117982864379883,27.009886503219604,2
gru,gru (trial = 1),99,0.0002010871976381168,0.5835905075073242,1705871099.1332552,1.0,0.5792180895805359,100,0.0010000000474974513,{'runtime': 23},4.123884677886963,4.008007049560547,23.76825213432312,1
gru,gru (trial = 0),99,0.00016787726781331003,0.602623462677002,1705871091.7904625,1.0,0.5987654328346252,100,0.0010000000474974513,{'runtime': 20},4.1653523445129395,3.934536457061768,20.567309379577637,0
lstm,lstm (trial = 9),99,0.00012337486259639263,0.6162551641464233,1705870297.921181,1.0,0.6113682985305786,100,0.0010000000474974513,{'runtime': 23},3.980869770050049,3.9794421195983887,24.279458045959473,9
lstm,lstm (trial = 8),99,0.00012653628073167056,0.6018518805503845,1705870278.9576025,1.0,0.6105967164039612,100,0.0010000000474974513,{'runtime': 20},4.030993938446045,4.19967794418335,20.74419140815735,8
lstm,lstm (trial = 7),99,0.0001232340291608125,0.6021090745925903,1705870246.9316368,1.0,0.616769552230835,100,0.0010000000474974513,{'runtime': 29},3.905638694763184,3.8920626640319824,29.781450748443604,7
lstm,lstm (trial = 6),99,0.0001479313796153292,0.6015946269035339,1705870242.377559,1.0,0.6113682985305786,100,0.0010000000474974513,{'runtime': 27},3.7436933517456055,4.0002007484436035,28.199624061584473,6
lstm,lstm (trial = 5),99,0.00014318952162284404,0.6041666865348816,1705870228.7151854,1.0,0.6000514626502991,100,0.0010000000474974513,{'runtime': 24},4.03444766998291,3.9422011375427246,24.467180490493774,5
lstm,lstm (trial = 4),99,0.00011856175842694938,0.5859053730964661,1705870217.997174,1.0,0.6090534925460815,100,0.0010000000474974513,{'runtime': 20},3.95778226852417,4.236789226531982,20.655488967895508,4
lstm,lstm (trial = 3),99,0.0001786367065506056,0.6129115223884583,1705870162.5539973,1.0,0.6051954627037048,100,0.0010000000474974513,{'runtime': 30},3.6548876762390137,3.6775290966033936,30.856669187545776,3
lstm,lstm (trial = 2),99,0.00015557181905023754,0.6069958806037903,1705870160.5644884,1.0,0.5910493731498718,100,0.0010000000474974513,{'runtime': 28},3.928687334060669,3.729084014892578,29.05036234855652,2
lstm,lstm (trial = 0),99,0.00013803968613501638,0.6010802388191223,1705870155.2286885,1.0,0.6139403581619263,100,0.0010000000474974513,{'runtime': 26},3.8629775047302246,3.9788825511932377,27.252986431121823,0
lstm,lstm (trial = 1),99,0.00012633462029043585,0.5902777910232544,1705870158.065758,1.0,0.5997942090034485,100,0.0010000000474974513,{'runtime': 29},4.074847221374512,4.198388576507568,29.36281991004944,1
abstractor,abstractor (trial = 9),99,0.2041200250387192,0.5102880597114563,1700005160.092127,0.9166115522384644,0.5084876418113708,100,0.0010000000474974513,{'runtime': 27},1.918713927268982,1.911861777305603,28.10132932662964,9
abstractor,abstractor (trial = 4),99,0.21612177789211273,0.5036008358001709,1700004978.2592947,0.9103835821151732,0.5012860298156738,100,0.0010000000474974513,{'runtime': 27},1.9980064630508425,1.9760860204696655,28.228527784347538,4
abstractor,abstractor (trial = 7),99,0.23790182173252103,0.5097736716270447,1700004978.32005,0.8976520895957947,0.5030864477157593,100,0.0010000000474974513,{'runtime': 29},1.9488178491592407,1.916467308998108,29.37582492828369,7
abstractor,abstractor (trial = 8),99,0.1995432674884796,0.4961419701576233,1700004978.3961873,0.9182649850845336,0.5054012537002563,100,0.0010000000474974513,{'runtime': 29},1.968578219413757,1.9981873035430908,29.603294372558594,8
abstractor,abstractor (trial = 5),99,0.197971373796463,0.5025720000267029,1700004977.2673776,0.9182098507881165,0.5036008358001709,100,0.0010000000474974513,{'runtime': 29},2.124497175216675,2.0366153717041016,29.57213854789734,5
abstractor,abstractor (trial = 6),99,0.2145974338054657,0.5025720000267029,1700004979.870101,0.9088954925537108,0.5102880597114563,100,0.0010000000474974513,{'runtime': 32},1.8767011165618896,1.9343522787094116,32.517122983932495,6
abstractor,abstractor (trial = 0),99,0.23753483593463895,0.5210905075073242,1700004832.356886,0.8920855522155762,0.5177469253540039,100,0.0010000000474974513,{'runtime': 32},1.9207407236099243,1.9282132387161257,32.861061811447144,0
abstractor,abstractor (trial = 2),99,0.24384300410747528,0.4930555522441864,1700004834.106552,0.8934082984924316,0.5038580298423767,100,0.0010000000474974513,{'runtime': 35},1.9425930976867676,1.9551360607147217,36.33812403678894,2
abstractor,abstractor (trial = 1),99,0.22290953993797305,0.5149176716804504,1700004832.885771,0.9079034328460692,0.5162037014961243,100,0.0010000000474974513,{'runtime': 34},1.7765580415725708,1.8847976922988892,35.03345608711243,1
abstractor,abstractor (trial = 3),99,0.2195526361465454,0.5120884776115417,1700004790.307641,0.9088954925537108,0.5012860298156738,100,0.0010000000474974513,{'runtime': 32},1.973537564277649,1.8994479179382324,32.76150703430176,3
predinet,predinet (trial = 9),99,0.1577676385641098,0.5120884776115417,1694993807.3062456,0.9404761791229248,0.49511316418647766,100,0.0010000000474974513,{'runtime': 20},2.3549270629882812,2.3575122356414795,23.94720458984375,9
transformer,transformer (trial = 5),99,0.09604141861200333,0.5802469253540039,1694993810.3179114,0.965553343296051,0.5871913433074951,100,0.0010000000474974513,{'runtime': 26},2.1706693172454834,2.140322685241699,26.958868503570557,5
transformer,transformer (trial = 6),99,0.09979795664548874,0.5892489552497864,1694993736.7334356,0.96660053730011,0.5763888955116272,100,0.0010000000474974513,{'runtime': 21},2.228684425354004,2.1535074710845947,21.446821689605713,6
transformer,transformer (trial = 7),99,0.09685272723436356,0.6100823283195496,1694993736.6669123,0.9688051342964172,0.5733024477958679,100,0.0010000000474974513,{'runtime': 21},2.179842472076416,1.9152904748916624,21.380375385284424,7
transformer,transformer (trial = 8),99,0.0885908454656601,0.5655864477157593,1694993737.2300682,0.9705687761306764,0.5892489552497864,100,0.0010000000474974513,{'runtime': 21},2.1308531761169434,2.267218589782715,22.98819613456726,8
transformer,transformer (trial = 9),99,0.09866350144147872,0.5835905075073242,1694993737.220923,0.9688051342964172,0.5774176716804504,100,0.0010000000474974513,{'runtime': 21},2.048434019088745,1.9848713874816897,23.1912579536438,9
predinet,predinet (trial = 6),99,0.16686230897903442,0.5097736716270447,1694993658.9890358,0.9375,0.501028835773468,100,0.0010000000474974513,{'runtime': 31},2.448774576187134,2.449605703353882,32.20837688446045,6
predinet,predinet (trial = 7),99,0.15599767863750458,0.5138888955116272,1694993592.585399,0.9419642686843872,0.5051440596580505,100,0.0010000000474974513,{'runtime': 21},2.361539602279663,2.268193006515503,21.721280574798584,7
predinet,predinet (trial = 8),99,0.14434294402599335,0.5043724179267883,1694993592.260264,0.9478615522384644,0.5172325372695923,100,0.0010000000474974513,{'runtime': 23},2.416426181793213,2.5051863193511963,23.80441093444824,8
predinet,predinet (trial = 5),99,0.15696167945861816,0.5195473432540894,1694993577.9501154,0.942129611968994,0.5133745074272156,100,0.0010000000474974513,{'runtime': 17},2.2997541427612305,2.3743937015533447,17.703144550323486,5
corelnet,corelnet (trial = 6),99,0.6460574269294739,0.5612139701843262,1694993421.1451707,0.5652006268501282,0.563528835773468,100,0.0010000000474974513,{'runtime': 13},0.6475582718849182,0.6492390632629395,15.3724467754364,6
corelnet,corelnet (trial = 9),99,0.6460869312286377,0.5653291940689087,1694993420.4893625,0.5649250149726868,0.561471164226532,100,0.0010000000474974513,{'runtime': 12},0.6490825414657593,0.6462864279747009,14.76021957397461,9
corelnet,corelnet (trial = 5),99,0.6489694714546204,0.556584358215332,1694993420.822654,0.5611772537231445,0.5712448358535767,100,0.0010000000474974513,{'runtime': 13},0.6412832140922546,0.6522507071495056,15.050643920898438,5
corelnet,corelnet (trial = 8),99,0.6501948833465576,0.5619856119155884,1694993420.89492,0.559468686580658,0.5653291940689087,100,0.0010000000474974513,{'runtime': 14},0.6457812190055847,0.648267388343811,15.29425811767578,8
corelnet,corelnet (trial = 7),99,0.649290144443512,0.5619856119155884,1694993418.870752,0.5608465671539307,0.5630143880844116,100,0.0010000000474974513,{'runtime': 13},0.6473647356033325,0.6481559872627258,13.540578126907349,7
relconvnet,relconvnet (trial = 9),99,3.2554315112065524e-05,0.9938271641731262,1694993703.1413765,1.0,0.9920267462730408,100,0.0010000000474974513,{'runtime': 434},0.033754076808691025,0.022718220949172977,434.84019947052,9
relconvnet,relconvnet (trial = 8),99,4.258755507180467e-05,0.9935699701309204,1694993678.029973,1.0,0.9920267462730408,100,0.0010000000474974513,{'runtime': 411},0.02316006645560265,0.022443490102887154,411.50335597991943,8
relconvnet,relconvnet (trial = 7),99,5.7401433878112584e-05,0.960133731365204,1694993787.890692,1.0,0.9675925970077516,100,0.0010000000474974513,{'runtime': 520},0.13986296951770782,0.1479826420545578,521.3964159488678,7
relconvnet,relconvnet (trial = 6),99,0.00013421849871519953,0.9429012537002563,1694993708.874406,1.0,0.9503600597381592,100,0.0010000000474974513,{'runtime': 442},0.22503742575645447,0.27962997555732727,442.50004410743713,6
relconvnet,relconvnet (trial = 5),99,7.646248559467494e-05,0.9724794030189514,1694993577.1625004,1.0,0.9655349850654602,100,0.0010000000474974513,{'runtime': 325},0.1387336105108261,0.10944952815771104,326.08123230934143,5
transformer,transformer (trial = 2),99,0.08453278988599777,0.5941358208656311,1694992974.6668105,0.9732142686843872,0.5982510447502136,100,0.0010000000474974513,{'runtime': 21},2.061891555786133,2.1625378131866455,21.577016592025757,2
transformer,transformer (trial = 0),99,0.11141255497932434,0.5771604776382446,1694992974.7235498,0.9604827761650084,0.5933641791343689,100,0.0010000000474974513,{'runtime': 21},1.9011942148208616,2.0261669158935547,21.81776189804077,0
transformer,transformer (trial = 4),99,0.09429214149713516,0.5702160596847534,1694992974.804919,0.9699074029922484,0.591821014881134,100,0.0010000000474974513,{'runtime': 20},2.005986452102661,2.099169969558716,21.448853015899655,4
transformer,transformer (trial = 3),99,0.1047987937927246,0.582561731338501,1694992975.15558,0.9639550447463988,0.588477373123169,100,0.0010000000474974513,{'runtime': 22},2.036207437515259,2.0929460525512695,22.43578100204468,3
transformer,transformer (trial = 1),99,0.08959119021892548,0.5838477611541748,1694992975.7103453,0.9711750149726868,0.5712448358535767,100,0.0010000000474974513,{'runtime': 21},2.346011161804199,2.3171942234039307,23.3682701587677,1
predinet,predinet (trial = 0),99,0.16985781490802765,0.4992283880710602,1694992668.1442654,0.9324294328689576,0.5185185074806213,100,0.0010000000474974513,{'runtime': 20},2.2902162075042725,2.403954029083252,20.80544352531433,0
predinet,predinet (trial = 2),99,0.15798763930797577,0.5064300298690796,1694992670.9549432,0.9397596716880798,0.4938271641731262,100,0.0010000000474974513,{'runtime': 23},2.433286666870117,2.4433631896972656,24.21695828437805,2
predinet,predinet (trial = 1),99,0.15266813337802887,0.5043724179267883,1694992670.832256,0.9408068656921388,0.5241769552230835,100,0.0010000000474974513,{'runtime': 23},2.5016093254089355,2.5344130992889404,24.03474998474121,1
corelnet,corelnet (trial = 4),99,0.6463715434074402,0.5578703880310059,1694992663.8742292,0.5644841194152832,0.554269552230835,100,0.0010000000474974513,{'runtime': 16},0.6539804339408875,0.6512572765350342,17.273381233215332,4
corelnet,corelnet (trial = 3),99,0.6482661366462708,0.5609567761421204,1694992654.1367934,0.561948835849762,0.5702160596847534,100,0.0010000000474974513,{'runtime': 13},0.6419059634208679,0.6491848826408386,13.7486834526062,3
predinet,predinet (trial = 4),99,0.1603967547416687,0.501028835773468,1694992655.5875795,0.9379960298538208,0.5154321193695068,100,0.0010000000474974513,{'runtime': 18},2.387380838394165,2.4412920475006104,18.36081337928772,4
predinet,predinet (trial = 3),99,0.15285730361938477,0.5066872239112854,1694992655.493436,0.9436728358268738,0.5,100,0.0010000000474974513,{'runtime': 17},2.3764419555664062,2.3735339641571045,17.96105408668518,3
corelnet,corelnet (trial = 1),99,0.6482306122779846,0.5681584477424622,1694992544.8437648,0.5618937611579895,0.5573559403419495,100,0.0010000000474974513,{'runtime': 22},0.651647686958313,0.6435048580169678,22.7302348613739,1
corelnet,corelnet (trial = 2),99,0.6492853760719299,0.5681584477424622,1694992539.095012,0.5606812238693237,0.5622428059577942,100,0.0010000000474974513,{'runtime': 18},0.6480305790901184,0.6434334516525269,19.376484870910645,2
corelnet,corelnet (trial = 0),99,0.647461473941803,0.563528835773468,1694992533.3914158,0.563216507434845,0.5655864477157593,100,0.0010000000474974513,{'runtime': 15},0.6457169055938721,0.6473525762557983,16.572138786315918,0
relconvnet,relconvnet (trial = 1),99,4.9257469072472304e-05,0.9902263283729552,1694992829.369687,1.0,0.9915123581886292,100,0.0010000000474974513,{'runtime': 311},0.03334585949778557,0.0370192788541317,312.6231219768524,1
relconvnet,relconvnet (trial = 2),99,2.9835724490112625e-05,0.995370388031006,1694992844.9281168,1.0,0.9963991641998292,100,0.0010000000474974513,{'runtime': 327},0.013373601250350475,0.01823790930211544,328.1815028190613,2
relconvnet,relconvnet (trial = 0),99,0.00013040755584370345,0.9650205969810486,1694992855.1651871,1.0,0.9747942090034484,100,0.0010000000474974513,{'runtime': 337},0.09079711139202118,0.14400045573711395,338.53184819221497,0
relconvnet,relconvnet (trial = 4),99,3.458106948528439e-05,0.989454746246338,1694992841.2538528,1.0,0.9879115223884584,100,0.0010000000474974513,{'runtime': 326},0.04191005602478981,0.04512779787182808,328.81942892074585,4
relconvnet,relconvnet (trial = 3),99,3.4613422030815855e-05,0.989197552204132,1694992827.3657894,1.0,0.9850823283195496,100,0.0010000000474974513,{'runtime': 314},0.0541214756667614,0.04279628396034241,314.974502325058,3
