,group,name,stripes_acc,hexos_acc,acc,trial,task
20,gcn,trial = 0,0.5012000203132629,0.597599983215332,0.8867999911308289,0,1task_between
21,gcn,trial = 4,0.5005999803543091,0.6373999714851379,0.8740000128746033,4,1task_between
22,gcn,trial = 2,0.5185999870300293,0.6452000141143799,0.8604000210762024,2,1task_between
23,gcn,trial = 1,0.5410000085830688,0.6597999930381775,0.857200026512146,1,1task_between
24,gcn,trial = 3,0.5508000254631042,0.6525999903678894,0.8446000218391418,3,1task_between
25,relconvnet_groupattn,trial = 4,0.9277999997138976,0.9837999939918518,0.9995999932289124,4,1task_between
26,relconvnet_groupattn,trial = 3,0.9043999910354614,0.9811999797821044,0.9995999932289124,3,1task_between
27,relconvnet_groupattn,trial = 2,0.9589999914169312,0.9847999811172484,1.0,2,1task_between
28,relconvnet_groupattn,trial = 1,0.9401999711990356,0.9890000224113464,1.0,1,1task_between
29,relconvnet_groupattn,trial = 0,0.9503999948501588,0.9878000020980836,1.0,0,1task_between
30,abstractor,trial = 4,0.9995999932289124,0.9987999796867372,0.9976000189781188,4,1task_between
31,abstractor,trial = 3,0.9998000264167786,0.9990000128746032,0.9990000128746032,3,1task_between
32,abstractor,trial = 2,0.9998000264167786,0.9994000196456908,1.0,2,1task_between
33,abstractor,trial = 1,0.9990000128746032,0.9995999932289124,0.9987999796867372,1,1task_between
34,abstractor,trial = 0,0.9986000061035156,0.9994000196456908,0.9991999864578248,0,1task_between
35,contextgroup_relconvnet,trial = 4,0.9850000143051147,0.9911999702453612,1.0,4,1task_between
36,contextgroup_relconvnet,trial = 2,0.9265999794006348,0.9869999885559082,0.9998000264167786,2,1task_between
37,contextgroup_relconvnet,trial = 1,0.9775999784469604,0.9962000250816344,1.0,1,1task_between
38,contextgroup_relconvnet,trial = 3,0.9782000184059144,0.9940000176429749,1.0,3,1task_between
39,contextgroup_relconvnet,trial = 0,0.9919999837875366,0.993399977684021,1.0,0,1task_between
40,tempgroup_relconvnet,trial = 4,0.9842000007629396,0.9929999709129332,1.0,4,1task_between
41,tempgroup_relconvnet,trial = 3,0.9865999817848206,0.995199978351593,0.9998000264167786,3,1task_between
42,tempgroup_relconvnet,trial = 2,0.9810000061988832,0.9905999898910522,0.9998000264167786,2,1task_between
43,tempgroup_relconvnet,trial = 0,0.9667999744415284,0.9873999953269958,0.9995999932289124,0,1task_between
44,tempgroup_relconvnet,trial = 1,0.9751999974250792,0.9932000041007996,1.0,1,1task_between
45,featuregroup_relconvnet,trial = 0,0.9825999736785888,0.9923999905586244,0.9995999932289124,0,1task_between
46,featuregroup_relconvnet,trial = 1,0.9811999797821044,0.9908000230789183,1.0,1,1task_between
47,featuregroup_relconvnet,trial = 2,0.97079998254776,0.9908000230789183,1.0,2,1task_between
48,featuregroup_relconvnet,trial = 3,0.9854000210762024,0.994599997997284,0.9994000196456908,3,1task_between
49,featuregroup_relconvnet,trial = 4,0.9843999743461608,0.9973999857902528,0.9998000264167786,4,1task_between
50,transformer,trial = 4,0.9697999954223632,0.9879999756813048,0.9919999837875366,4,1task_between
51,transformer,trial = 3,0.9851999878883362,0.9932000041007996,0.996999979019165,3,1task_between
52,transformer,trial = 2,0.9527999758720398,0.9901999831199646,0.9929999709129332,2,1task_between
53,transformer,trial = 1,0.967199981212616,0.9793999791145324,0.9950000047683716,1,1task_between
54,predinet,trial = 4,0.975000023841858,0.9833999872207642,0.99099999666214,4,1task_between
55,predinet,trial = 3,0.971400022506714,0.9801999926567078,0.99099999666214,3,1task_between
56,predinet,trial = 2,0.9718000292778016,0.9873999953269958,0.9900000095367432,2,1task_between
57,predinet,trial = 1,0.9552000164985656,0.9556000232696532,0.9660000205039978,1,1task_between
58,corelnet,trial = 4,0.5324000120162964,0.9972000122070312,1.0,4,1task_between
59,corelnet,trial = 3,0.8307999968528748,0.9995999932289124,1.0,3,1task_between
60,corelnet,trial = 2,0.5012000203132629,0.9937999844551086,1.0,2,1task_between
61,corelnet,trial = 1,0.5440000295639038,0.992799997329712,1.0,1,1task_between
62,relconvnet,trial = 3,0.9900000095367432,0.9919999837875366,1.0,3,1task_between
63,relconvnet,trial = 2,0.9829999804496764,0.9929999709129332,1.0,2,1task_between
64,relconvnet,trial = 1,0.9851999878883362,0.9908000230789183,1.0,1,1task_between
65,relconvnet,trial = 4,0.9940000176429749,0.9883999824523926,1.0,4,1task_between
66,transformer,trial = 0,0.9283999800682068,0.9793999791145324,0.9879999756813048,0,1task_between
67,predinet,trial = 0,0.8769999742507935,0.981599986553192,0.9950000047683716,0,1task_between
68,corelnet,trial = 0,0.5012000203132629,0.9940000176429749,1.0,0,1task_between
69,relconvnet,trial = 0,0.9869999885559082,0.9901999831199646,1.0,0,1task_between
